Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
currIter;newton_raphson.hpp;55;1.6610116958618164;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.42798519134521484;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.9103336334228516;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.1925075054168701;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.966217041015625;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9461908340454102;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.6883254051208496;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.6273064613342285;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.7074718475341797;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.4725015163421631;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.4799768924713135;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0028204917907715;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3720066547393799;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6045651435852051;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2205612659454346;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1265978813171387;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.170365333557129;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3130722045898438;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4725162982940674;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.5159151554107666;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.6964983940124512;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1345160007476807;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.1376709938049316;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.3851666450500488;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.0084574222564697;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7102804183959961;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3486549854278564;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8899960517883301;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9004855155944824;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7856431007385254;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.301713228225708;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.8367202281951904;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5200996398925781;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3369884490966797;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.215385913848877;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.650813102722168;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1863584518432617;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1176261901855469;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.302506923675537;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.6785004138946533;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.153270959854126;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.219576358795166;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.9209549427032471;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.221583366394043;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.6548879146575928;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.4624314308166504;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.203984022140503;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7394413948059082;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.7282614707946777;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.5356650352478027;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.63694167137146;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.248671054840088;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.4819800853729248;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1906359195709229;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9110374450683594;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.4426803588867188;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.713050127029419;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8563520908355713;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.5251355171203613;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.8069438934326172;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.4901115894317627;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1671524047851562;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8040401935577393;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.9153017997741699;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.620591163635254;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7926957607269287;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.965857982635498;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.5932440757751465;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.278115749359131;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6699492931365967;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.6482822895050049;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3508551120758057;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.5543713569641113;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.5773391723632812;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6756722927093506;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2351398468017578;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;0.6742203235626221;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6456208229064941;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.40801024436950684;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2192537784576416;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.8838162422180176;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.8633558750152588;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0458931922912598;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.401991844177246;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9789345264434814;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.1763339042663574;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9234538078308105;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5808498859405518;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.340813159942627;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.1154286861419678;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.7739696502685547;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8943240642547607;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.5852906703948975;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.6923863887786865;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3609912395477295;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.9893882274627686;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.0265483856201172;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.4245283603668213;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.5785665512084961;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;0.8541293144226074;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.44966959953308105;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.6605195999145508;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.029383897781372;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.5168228149414062;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5949339866638184;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.5823442935943604;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.7342050075531006;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1497111320495605;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.5142238140106201;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.2534599304199219;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.9506511688232422;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.3313291072845459;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.3878567218780518;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5338528156280518;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.2516508102416992;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.103078842163086;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.484907865524292;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.4995670318603516;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3326315879821777;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9575150012969971;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.14841628074646;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.7897589206695557;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8718345165252686;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7048275470733643;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8114762306213379;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0682258605957031;0-6;Random bit-flip;0
__GI__dl_argv;rtld.c;83;0.3676745891571045;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8266391754150391;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.5625162124633789;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6315107345581055;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;2.437406063079834;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;2.1574389934539795;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.9395055770874023;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.7024784088134766;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3607797622680664;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2244954109191895;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.9094092845916748;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9999005794525146;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1895956993103027;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.3874189853668213;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.5639855861663818;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.930844783782959;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.1339867115020752;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3199048042297363;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.9311642646789551;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.013720989227295;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.3349056243896484;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0530414581298828;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.301185131072998;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6056010723114014;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1495592594146729;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.4926543235778809;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0795578956604004;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.268979787826538;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4615232944488525;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.9583873748779297;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.38669395446777344;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.5481739044189453;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.7420017719268799;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3493924140930176;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1489925384521484;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.9660277366638184;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.462724208831787;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.0889084339141846;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0553264617919922;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7257888317108154;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.49184298515319824;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.9532859325408936;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.142455816268921;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8602874279022217;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1356618404388428;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.858968734741211;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.852963924407959;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.6421968936920166;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2488081455230713;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.5209355354309082;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.7800822257995605;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8711669445037842;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5613350868225098;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3047516345977783;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.6230177879333496;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.5422275066375732;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6226868629455566;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.3188283443450928;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.156374216079712;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8290464878082275;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.862856388092041;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.414881706237793;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.1908142566680908;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.5824928283691406;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;0.9330103397369385;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.43603968620300293;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5865721702575684;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8554446697235107;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9335968494415283;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.8396618366241455;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.823561429977417;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8384678363800049;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.4332273006439209;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.973668098449707;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.9667234420776367;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.6466290950775146;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1999554634094238;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.0149178504943848;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.2604498863220215;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8864104747772217;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.196425437927246;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.9346518516540527;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.648991346359253;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.7814702987670898;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.636404275894165;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.155106782913208;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.2913341522216797;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6627435684204102;0-6;Random bit-flip;0
_dl_skip_args;rtld.c;84;0.7032504081726074;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.39227294921875;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.799617290496826;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5881805419921875;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.4596195220947266;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.353560209274292;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2369134426116943;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.7289543151855469;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.6538243293762207;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.294954538345337;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.9849681854248047;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9454488754272461;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.936711311340332;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3753330707550049;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.3621857166290283;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0729343891143799;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.9807507991790771;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.7849931716918945;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.75834059715271;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6935110092163086;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9020318984985352;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.8124735355377197;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9531970024108887;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3833115100860596;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.928936243057251;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.056955337524414;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5099830627441406;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.875575065612793;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2545936107635498;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.8888750076293945;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3374896049499512;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;0.9754149913787842;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2671935558319092;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.225693702697754;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0626542568206787;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2216966152191162;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0592010021209717;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8307733535766602;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3581173419952393;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.134990930557251;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.399359941482544;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1330397129058838;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2141962051391602;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4587979316711426;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9852321147918701;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7127814292907715;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0330369472503662;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0737895965576172;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7948195934295654;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.4948043823242188;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4732043743133545;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.277458906173706;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.5990474224090576;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.3629472255706787;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.647355556488037;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1016576290130615;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0825669765472412;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.5508055686950684;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.9842362403869629;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.2988650798797607;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1322221755981445;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8675627708435059;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7118597030639648;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3811051845550537;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.950930118560791;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.378370761871338;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.4114069938659668;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1886374950408936;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1556816101074219;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.654466152191162;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.8946619033813477;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5143132209777832;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1717796325683594;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;0.8161978721618652;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.4827399253845215;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.309926986694336;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6208243370056152;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.0427417755126953;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.3869726657867432;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8298342227935791;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.8311195373535156;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7528824806213379;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0281777381896973;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.7442131042480469;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5235142707824707;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.6650476455688477;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8260393142700195;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8775033950805664;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3191661834716797;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2133426666259766;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5312025547027588;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2609057426452637;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0419089794158936;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6904301643371582;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0773770809173584;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.6302158832550049;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.6968207359313965;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.769216775894165;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.8589251041412354;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;2.0678610801696777;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2553470134735107;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.4621737003326416;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3861949443817139;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4527463912963867;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.5117888450622559;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.0145201683044434;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.5164234638214111;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.8310868740081787;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.3375904560089111;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2152340412139893;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1752066612243652;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;2.1024417877197266;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.5755350589752197;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2472894191741943;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1836369037628174;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.244938611984253;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.832190752029419;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1048572063446045;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.5760385990142822;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2201275825500488;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2369375228881836;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9709999561309814;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7031021118164062;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3721585273742676;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5202457904815674;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8787615299224854;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1598412990570068;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.742872714996338;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1245827674865723;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.6666040420532227;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.5065553188323975;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.004378318786621;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8859021663665771;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0077881813049316;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.066904067993164;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;160;1.1164441108703613;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.2417807579040527;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.798475742340088;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8791325092315674;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7726194858551025;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.7562680244445801;0-6;Random bit-flip;0
